TractFIPS,StateAbbr,obesity,diabetes,hypertension,chd,physical_inactivity,burden
26005030704,MI,40.1,9.4,31.6,5.5,,0.039864
27019090800,MN,32.8,6.3,24.2,3.4,,-0.765595
37101040301,NC,48.9,17.2,41.5,8.3,,1.284175
46039953600,SD,40.6,10.3,34.6,6.7,,0.315402
48409010202,TX,41.7,15.1,38.9,7.8,,0.841515
55097960500,WI,31.0,8.1,29.4,5.8,,-0.316092
01097006200,AL,39.7,12.6,36.0,6.7,,0.451566
06039000700,CA,32.0,10.5,27.7,5.6,,-0.228301
39041011411,OH,37.2,9.4,33.1,5.2,,-0.033341
45077010200,SC,32.5,11.0,35.4,6.6,,0.134424
48167722100,TX,36.2,13.0,36.4,7.2,,0.438991
51085320803,VA,31.2,6.9,25.8,3.4,,-0.734571
16001000303,ID,26.9,9.1,29.4,6.2,,-0.335554
37119000800,NC,44.3,15.0,36.0,4.7,,0.493357
29145020502,MO,40.1,12.2,38.3,7.5,,0.592033
40123089598,OK,35.8,12.4,38.9,7.2,,0.464871
46083010102,SD,32.7,6.6,24.5,4.1,,-0.668176
48215024302,TX,48.2,22.7,38.6,9.5,,1.607959
01073011205,AL,34.9,10.7,37.8,6.3,,0.220432
13137000602,GA,35.7,14.4,37.6,8.0,,0.619625
39035152202,OH,39.0,14.3,39.4,7.4,,0.692681
55101001602,WI,31.8,7.8,28.5,4.8,,-0.442821
25021456301,MA,30.7,9.1,28.1,5.1,,-0.383108
17043844501,IL,30.4,9.4,30.4,6.1,,-0.203402
36059301101,NY,27.9,9.6,26.4,4.6,,-0.537131
42069101100,PA,33.9,10.2,30.0,6.4,,-0.039954
04013815200,AZ,26.6,4.6,16.9,2.2,,-1.364685
06037271702,CA,20.4,6.4,19.3,2.8,,-1.312757
18105001001,IN,28.5,9.1,30.6,5.0,,-0.387060
25021420202,MA,29.8,9.4,28.9,4.5,,-0.435499
35001002000,NM,33.4,11.6,26.6,4.6,,-0.268756
39175938200,OH,35.3,11.1,34.3,6.8,,0.210377
06037551000,CA,26.6,9.8,24.5,4.1,,-0.670187
06071010804,CA,37.3,10.8,32.5,6.0,,0.114426
13127000800,GA,47.0,18.1,46.0,6.6,,1.218730
18097310310,IN,37.3,9.6,29.4,3.3,,-0.328402
23009966200,ME,29.1,9.2,31.6,6.9,,-0.130943
37033930500,NC,39.6,12.9,37.9,6.5,,0.495724
18097320901,IN,33.4,11.2,35.4,5.8,,0.083877
32003002302,NV,28.0,9.6,32.8,6.1,,-0.194267
37053110302,NC,34.7,10.5,34.3,6.0,,0.074547
48215022103,TX,44.5,20.1,38.3,9.5,,1.355800
36047042800,NY,20.8,10.0,27.4,5.8,,-0.559257
17031839600,IL,39.8,18.7,46.3,8.0,,1.206744
13135050105,GA,37.4,13.8,36.6,6.7,,0.467085
34007603303,NJ,25.7,11.3,39.0,7.9,,0.198359
36119012502,NY,24.9,7.8,26.2,4.6,,-0.723923
42101015300,PA,29.8,8.5,22.0,3.3,,-0.804936
06073018803,CA,22.8,9.8,28.7,6.2,,-0.433822
18097340111,IN,32.5,6.8,23.3,2.9,,-0.826552
25009218100,MA,26.6,7.9,30.5,5.4,,-0.464451
51059452302,VA,28.8,9.2,23.8,3.1,,-0.767701
54049021700,WV,39.7,15.7,44.3,9.6,,1.161705
55139003702,WI,36.5,7.2,27.9,4.9,,-0.347377
34035052903,NJ,25.4,6.7,24.3,3.8,,-0.907927
42091201608,PA,29.6,8.4,30.9,5.6,,-0.319886
48201310200,TX,28.9,5.4,20.4,2.0,,-1.181412
51003010500,VA,25.6,8.4,31.9,5.6,,-0.405608
22085000400,LA,41.4,12.7,39.8,7.2,,0.664649
48469000800,TX,38.7,10.9,32.2,5.4,,0.086090
04013617300,AZ,26.8,6.3,22.7,3.6,,-0.955626
06037408724,CA,25.8,11.2,22.3,3.1,,-0.787485
06047002100,CA,33.0,11.9,29.3,5.9,,-0.048267
06073019107,CA,25.0,11.4,30.9,7.0,,-0.138221
06081605000,CA,19.0,9.6,29.2,5.2,,-0.646860
08113968101,CO,24.9,5.3,19.8,3.0,,-1.208371
04023966402,AZ,37.5,18.7,34.0,8.5,,0.854879
39163953000,OH,44.8,15.0,40.7,8.4,,1.039033
40145030406,OK,41.4,8.1,29.6,4.0,,-0.210823
09005260200,CT,28.4,9.8,31.2,6.6,,-0.162354
36061004500,NY,18.3,6.9,21.9,3.9,,-1.154252
48453001712,TX,27.7,9.8,30.2,6.2,,-0.253296
01063060100,AL,51.4,24.0,55.6,10.2,,2.315189
17197884003,IL,36.9,9.0,30.8,5.0,,-0.148649
36081098100,NY,24.7,9.9,27.1,5.0,,-0.549072
53011040805,WA,31.5,8.2,28.4,4.8,,-0.432728
04019000200,AZ,36.2,12.2,29.2,5.8,,0.044894
17103000900,IL,36.7,10.5,34.5,6.6,,0.201874
35025000502,NM,41.5,10.5,30.6,5.4,,0.099782
41051002903,OR,27.0,9.7,28.1,6.0,,-0.358375
06085510100,CA,17.7,8.4,28.0,4.9,,-0.813631
23019006200,ME,31.8,9.9,35.0,7.7,,0.164005
35001000125,NM,27.0,9.7,31.9,5.0,,-0.361514
37069060302,NC,44.9,20.5,46.5,9.3,,1.594068
40031000402,OK,40.8,10.6,37.3,5.3,,0.260103
42003191900,PA,31.7,8.0,28.0,5.4,,-0.383760
49011126101,UT,33.2,8.6,29.4,5.2,,-0.292056
17125956300,IL,38.3,10.3,33.7,6.5,,0.203547
37085070300,NC,42.8,15.7,43.6,9.3,,1.197685
48035950600,TX,37.1,16.4,46.4,10.6,,1.292016
29163460200,MO,41.4,12.2,38.7,7.9,,0.683362
39167020800,OH,43.9,11.5,35.0,6.7,,0.484187
44007017600,RI,37.3,11.9,31.6,5.6,,0.104880
42131400500,PA,37.3,10.2,33.9,6.8,,0.207922
48113007809,TX,34.4,10.1,32.6,5.3,,-0.078356
48113014311,TX,17.6,3.9,14.8,1.2,,-1.823955
48201251800,TX,33.9,9.1,30.8,5.2,,-0.206692
01073014001,AL,35.9,11.5,38.3,7.1,,0.392147
36087010501,NY,25.0,9.3,27.8,4.8,,-0.574913
17107953300,IL,34.9,10.1,33.9,6.5,,0.101984
29219820202,MO,41.0,10.0,33.3,6.3,,0.231312
01019955702,AL,40.6,15.5,44.3,9.4,,1.154853
06111003013,CA,27.5,9.4,26.1,4.0,,-0.632541
45083023404,SC,32.0,9.4,29.6,4.5,,-0.353711
04013817300,AZ,25.5,13.9,46.9,10.9,,0.875871
48089750400,TX,36.5,13.7,40.8,8.4,,0.736969
48229950300,TX,44.9,20.0,39.6,8.7,,1.311070
51107611014,VA,32.3,6.3,23.3,2.7,,-0.880628
04013523104,AZ,32.8,9.4,24.4,4.2,,-0.507663
16017950900,ID,31.4,10.4,33.7,6.3,,-0.008473
18059410700,IN,33.6,9.7,32.5,5.5,,-0.103497
06071009800,CA,47.0,17.1,34.7,7.3,,0.928061
35053978200,NM,32.8,12.7,34.4,6.8,,0.227740
41039001804,OR,34.3,8.1,28.0,4.9,,-0.358907
21135930400,KY,43.8,15.4,43.5,9.4,,1.218087
34025805400,NJ,32.1,11.0,32.3,5.9,,-0.038740
53073000400,WA,22.2,6.5,27.5,4.6,,-0.833924
41067031807,OR,31.7,9.1,29.2,5.3,,-0.302576
01125010702,AL,40.4,11.7,38.5,6.3,,0.449233
17119403531,IL,35.3,7.6,28.6,4.4,,-0.394859
49045131002,UT,42.0,9.9,28.7,4.6,,-0.057507
51117930600,VA,42.5,15.2,42.8,7.0,,0.890867
55039041600,WI,37.1,7.9,28.0,5.6,,-0.214277
02170000101,AK,40.3,11.5,38.2,7.5,,0.557532
34009020101,NJ,31.7,10.8,35.6,6.8,,0.128283
51059491705,VA,21.3,7.9,23.8,2.9,,-1.071538
13121010604,GA,39.0,14.8,40.6,4.7,,0.459848
25013813204,MA,30.6,8.3,29.8,5.2,,-0.370732
26139022002,MI,34.6,9.7,31.8,5.8,,-0.062003
27053026512,MN,26.4,7.2,25.5,4.4,,-0.754531
35001000207,NM,30.5,11.7,32.2,5.6,,-0.082017
39003012600,OH,45.0,15.0,40.6,8.2,,1.020245
06037228310,CA,35.6,12.4,24.2,3.9,,-0.306044
06037241110,CA,37.8,13.9,28.4,4.4,,0.007105
18035000903,IN,37.4,8.9,26.1,4.5,,-0.324283
20209044601,KS,39.6,13.0,37.8,6.3,,0.476607
36081050600,NY,35.8,14.4,37.8,5.5,,0.356890
16057005400,ID,25.2,3.8,14.2,2.1,,-1.532799
26065005800,MI,33.4,7.6,30.2,4.8,,-0.361022
26163500300,MI,44.4,12.9,38.9,4.7,,0.464356
36021001300,NY,35.0,12.9,33.4,6.3,,0.218879
04013814500,AZ,29.1,6.6,22.3,3.4,,-0.907147
36067010500,NY,36.6,10.6,35.1,6.0,,0.155941
06001433800,CA,27.7,10.4,26.1,4.1,,-0.562595
36059405000,NY,31.0,10.9,28.9,4.5,,-0.321323
39153530605,OH,37.6,7.1,24.2,4.2,,-0.499973
48381021000,TX,40.7,9.9,33.0,5.6,,0.133236
19113010600,IA,38.3,7.7,29.2,4.3,,-0.298658
26005032100,MI,38.1,9.5,33.4,6.0,,0.092595
49035113105,UT,29.6,5.9,22.0,2.9,,-0.992905
48113011200,TX,47.0,18.9,45.3,6.8,,1.263764
48253020300,TX,38.6,14.7,40.2,8.2,,0.811636
05113950600,AR,37.9,12.9,36.5,7.9,,0.560541
06065045124,CA,33.4,13.3,39.4,8.9,,0.643111
26163522000,MI,52.3,23.9,52.5,9.5,,2.173548
36047042600,NY,21.3,11.4,26.4,5.5,,-0.530522
51550021012,VA,34.3,9.3,30.2,4.5,,-0.277202
53013960200,WA,33.6,12.1,37.0,7.6,,0.377177
09009154200,CT,35.2,10.8,30.8,4.4,,-0.165751
26077003500,MI,33.3,8.6,29.5,5.4,,-0.264759
26163545300,MI,48.1,22.0,51.7,9.4,,1.919910
34015500900,NJ,30.8,8.6,30.4,5.3,,-0.321559
42003508000,PA,39.6,13.8,37.7,8.8,,0.787694
54033031600,WV,37.5,14.3,41.3,8.8,,0.854620
21195930200,KY,43.6,13.1,41.4,7.7,,0.846973
24033802001,MD,43.6,11.5,36.3,3.7,,0.186369
04019941000,AZ,43.0,14.8,32.2,6.9,,0.579078
53037975500,WA,26.7,5.6,19.5,3.1,,-1.138766
01073011500,AL,36.3,11.9,38.4,7.2,,0.438479
06019005907,CA,30.4,6.8,23.0,3.1,,-0.872729
13051011103,GA,27.8,11.3,37.9,6.6,,0.086449
36005023200,NY,30.5,11.8,27.4,5.1,,-0.263917
51157950100,VA,35.6,11.4,37.0,6.9,,0.320581
53061040400,WA,35.4,7.5,25.3,3.9,,-0.543040
22071003100,LA,44.0,22.6,49.3,8.4,,1.660743
06037204420,CA,37.1,15.2,27.3,5.2,,0.112986
20173010106,KS,35.8,10.1,31.9,5.2,,-0.068897
49049001701,UT,25.7,7.1,21.9,4.3,,-0.890335
19013002604,IA,36.3,10.7,32.7,6.3,,0.118801
20045000502,KS,26.6,5.1,17.2,2.9,,-1.253744
26081000500,MI,29.9,7.8,28.6,5.0,,-0.472242
27065480400,MN,40.2,9.8,31.3,6.1,,0.120825
34027040101,NJ,26.5,8.2,28.8,4.9,,-0.552591
40027201604,OK,35.2,8.5,29.5,4.4,,-0.324667
48215021302,TX,47.2,17.2,30.2,5.8,,0.651701
06037403316,CA,22.4,10.0,25.7,3.8,,-0.777886
06065041809,CA,34.4,10.2,27.0,4.9,,-0.271581
36087012204,NY,32.7,10.8,27.2,4.7,,-0.303879
39061025300,OH,36.2,11.0,32.5,6.1,,0.104762
08085966100,CO,27.5,10.3,32.3,7.0,,-0.087300
48029181819,TX,38.7,9.8,26.2,3.7,,-0.323315
48113003800,TX,48.5,23.4,53.5,9.0,,2.012560
06037603801,CA,31.1,10.9,25.1,3.6,,-0.521396
25027748100,MA,32.3,7.5,25.2,4.4,,-0.579500
34027040805,NJ,23.4,8.2,29.3,4.7,,-0.648336
42071014601,PA,33.9,10.1,34.3,8.2,,0.269068
29129470200,MO,38.5,12.6,38.9,8.6,,0.703949
37001022002,NC,38.6,11.9,34.0,6.3,,0.284168
51077060201,VA,38.7,15.7,43.0,9.4,,1.075631
04013107900,AZ,26.2,8.6,30.5,6.0,,-0.373326
06037106408,CA,32.8,9.9,21.0,2.9,,-0.716149
17115002902,IL,35.7,11.8,37.6,7.5,,0.426484
47119011001,TN,32.8,12.8,38.4,7.0,,0.365622
36005007100,NY,34.3,13.9,30.0,4.8,,-0.004432
51680000600,VA,46.2,16.6,44.6,6.1,,1.022877
53033029901,WA,26.9,7.3,25.1,3.7,,-0.822006
53061051701,WA,34.4,10.3,29.9,5.3,,-0.142493
55095960900,WI,35.6,8.5,29.8,5.5,,-0.185719
06113010605,CA,21.8,6.6,20.9,2.8,,-1.218029
20103071203,KS,37.9,10.0,33.0,5.3,,0.026641
15003007503,HI,20.6,11.5,30.9,4.9,,-0.485391
28049010304,MS,34.5,10.7,37.8,5.7,,0.144021
30087940400,MT,41.5,14.2,33.8,6.3,,0.483754
36055013800,NY,32.6,9.0,28.0,4.8,,-0.369874
47113001610,TN,35.0,9.6,33.7,4.8,,-0.111795
01101001200,AL,52.7,31.0,59.2,12.0,,3.021033
17031230300,IL,36.9,11.3,22.9,3.9,,-0.363978
32003005805,NV,29.4,10.7,34.1,6.3,,-0.038076
40115574900,OK,41.9,16.2,45.3,9.3,,1.245988
48141001110,TX,32.3,11.8,33.0,5.5,,-0.014303
55009021303,WI,35.7,9.4,29.5,6.7,,-0.012975
18089042606,IN,39.0,10.2,30.7,4.8,,-0.049440
22019000100,LA,42.4,13.8,41.5,6.4,,0.712135
22069000400,LA,48.6,19.3,47.3,7.6,,1.472691
27003050712,MN,36.8,8.5,29.2,5.0,,-0.222539
38097970400,ND,38.1,10.3,34.9,7.2,,0.307042
24033801404,MD,37.6,12.0,37.7,4.3,,0.146797
36029017502,NY,35.4,10.2,33.6,6.6,,0.124038
39153507600,OH,47.3,12.3,32.7,7.0,,0.592145
53063001800,WA,29.8,11.4,33.5,7.8,,0.156709
09007542000,CT,33.9,9.7,31.0,5.9,,-0.093180
13051002300,GA,42.8,19.7,47.5,7.1,,1.280903
13217100903,GA,40.1,11.3,37.3,4.8,,0.223430
29510115600,MO,41.4,18.3,44.0,10.2,,1.405587
36111950200,NY,30.1,10.7,30.9,6.7,,-0.063527
51047930400,VA,42.4,12.1,37.8,6.2,,0.497079
51810046400,VA,33.2,10.7,32.4,5.7,,-0.042492
13089021906,GA,37.6,12.3,36.8,4.2,,0.127040
42003170200,PA,28.9,5.7,20.6,3.8,,-0.964638
47005963100,TN,34.7,14.4,42.5,8.7,,0.802970
06059052408,CA,24.9,8.3,27.1,4.5,,-0.683111
37119005614,NC,35.2,7.8,25.0,2.6,,-0.681976
42089300800,PA,33.2,10.6,30.3,6.3,,-0.040964
54029021400,WV,42.6,14.2,41.2,8.5,,0.958601
29095017000,MO,42.4,14.6,39.6,7.7,,0.843205
32003001200,NV,34.1,13.6,34.7,6.7,,0.310162
34029715902,NJ,29.7,15.4,47.3,12.5,,1.259720
39035119502,OH,42.6,20.7,47.5,8.9,,1.523864
42081010500,PA,35.5,9.2,32.5,6.2,,-0.000419
48057000400,TX,37.1,13.5,34.8,6.8,,0.403511
48339693600,TX,33.8,11.3,34.1,6.9,,0.183827
51015070500,VA,38.2,12.1,38.4,6.8,,0.459668
21111010102,KY,31.3,9.8,35.5,6.2,,-0.004329
36081000200,NY,29.3,12.5,26.6,4.7,,-0.326094
48373210203,TX,47.6,13.9,37.6,6.5,,0.767709
54011002100,WV,37.1,13.3,43.8,9.5,,0.935040
18003011604,IN,34.3,9.0,30.4,4.9,,-0.244310
18095010900,IN,42.1,11.2,35.6,6.4,,0.401206
05125010506,AR,31.0,14.9,54.7,11.5,,1.366497
13121006400,GA,39.6,14.4,37.6,4.6,,0.361509
17161020700,IL,41.4,12.0,31.7,5.7,,0.240109
36109000600,NY,21.3,6.8,22.4,4.5,,-0.995596
39035114100,OH,48.5,26.3,52.9,11.1,,2.378616
47025970900,TN,39.4,14.7,40.9,8.5,,0.886255
26021000300,MI,49.0,17.0,42.1,6.2,,1.065217
28157950100,MS,46.6,21.3,53.9,9.9,,1.955161
06037481202,CA,21.7,12.1,25.1,4.0,,-0.680472
20109954600,KS,39.9,12.2,39.0,8.0,,0.659983
27045960200,MN,32.9,8.8,31.2,5.9,,-0.164083
18003004000,IN,51.8,20.2,45.6,7.4,,1.542726
24009860402,MD,36.8,9.0,30.8,3.8,,-0.281619
36003950500,NY,37.1,12.6,36.1,7.6,,0.478206
36081062100,NY,28.0,9.1,26.0,4.9,,-0.539561
48201210700,TX,43.4,16.9,35.5,6.5,,0.750697
06075020402,CA,19.9,6.2,21.8,3.3,,-1.214118
06113010312,CA,27.0,8.1,24.7,4.0,,-0.754977
09003473400,CT,33.6,10.5,33.6,5.6,,-0.019424
13115001701,GA,37.0,10.8,37.1,6.1,,0.244240
24510130803,MD,27.4,6.8,24.7,3.9,,-0.823937
41033361200,OR,33.3,13.5,37.3,9.7,,0.679522
45045003202,SC,33.2,10.2,34.3,6.1,,0.026825
04021001304,AZ,36.5,8.7,25.7,4.3,,-0.393266
18127051102,IN,37.7,9.6,31.9,5.5,,-0.009197
34007608205,NJ,28.3,8.8,32.6,5.4,,-0.309958
39003012900,OH,51.9,16.2,40.6,7.2,,1.171590
28017950300,MS,42.7,14.9,45.8,7.9,,1.061248
42107000601,PA,44.0,14.6,38.3,9.4,,1.036910
53033003900,WA,22.2,6.4,25.5,3.9,,-0.970604
06073013310,CA,21.6,8.6,20.0,3.0,,-1.120092
06097153807,CA,26.4,7.4,25.6,4.3,,-0.751918
36103158704,NY,32.0,10.4,32.5,5.8,,-0.078936
39165030501,OH,40.0,11.9,36.0,7.4,,0.498585
06019006100,CA,39.4,13.0,28.8,5.3,,0.113077
13045910300,GA,36.2,12.2,37.4,6.5,,0.348047
25027725100,MA,31.6,8.4,28.0,5.4,,-0.365224
25027755100,MA,32.5,8.6,27.8,5.6,,-0.312868
36081040400,NY,36.5,14.3,37.1,5.0,,0.297776
37183053715,NC,30.4,7.5,27.6,4.2,,-0.588561
50027965100,VT,31.0,7.6,26.8,5.0,,-0.501616
01073003900,AL,51.7,21.0,49.6,7.1,,1.660950
21111012204,KY,36.0,9.9,33.0,5.5,,-0.010894
39061007700,OH,51.1,21.0,45.8,7.6,,1.592850
48291700600,TX,41.5,15.3,41.4,9.0,,1.045945
24510020300,MD,24.1,4.6,19.3,2.8,,-1.304004
09003405700,CT,37.8,12.9,35.3,7.3,,0.459383
48085031309,TX,30.6,6.9,26.8,3.1,,-0.756407
28145950600,MS,41.4,11.6,40.1,7.0,,0.592500
26163516700,MI,45.4,19.3,49.1,7.4,,1.410137
34015501104,NJ,31.4,10.0,33.3,6.1,,-0.062619
36061000700,NY,14.0,2.2,9.9,1.1,,-2.163513
36103158508,NY,28.8,7.9,27.7,4.5,,-0.577258
01089000602,AL,52.3,19.3,50.1,8.9,,1.796192
18147953100,IN,43.3,14.6,39.3,8.6,,0.958015
22033004403,LA,32.6,9.5,33.4,5.6,,-0.106756
48027022600,TX,45.7,14.0,32.9,5.8,,0.513010
06029002813,CA,37.1,11.4,28.4,5.0,,-0.081254
13255160900,GA,40.4,16.5,42.6,8.0,,1.003676
19181021000,IA,40.8,9.9,30.8,6.3,,0.151016
31055000600,NE,53.3,20.7,46.2,7.7,,1.661140
37081016103,NC,32.2,8.4,27.5,4.4,,-0.470510
45015020809,SC,39.5,12.4,35.9,5.6,,0.313147
51810046224,VA,32.4,8.8,26.0,2.9,,-0.647704
21177960100,KY,43.0,13.8,41.5,8.3,,0.935197
29047021101,MO,43.5,12.4,37.0,7.5,,0.663112
32510000600,NV,33.2,9.5,30.2,5.5,,-0.189265
06073017109,CA,21.4,6.2,19.9,3.0,,-1.256768
06073011300,CA,19.6,2.2,10.1,1.0,,-2.010007
25003922300,MA,29.9,8.6,30.4,6.3,,-0.238636
28047003402,MS,33.9,10.7,36.6,5.7,,0.093751
35006974202,NM,34.1,13.4,32.1,6.2,,0.173201
40023967100,OK,42.6,17.4,46.1,9.8,,1.406348
09013850100,CT,29.3,7.5,28.0,4.4,,-0.586981
16055001800,ID,26.7,8.5,30.5,5.9,,-0.375334
17097865000,IL,28.6,8.9,29.6,5.4,,-0.379244
18057110600,IN,33.5,9.7,30.6,5.1,,-0.202364
34013019500,NJ,24.5,6.3,23.0,3.5,,-1.023382
39061023222,OH,35.2,12.0,36.0,7.0,,0.324428
45063020803,SC,44.5,14.1,37.8,6.7,,0.717715
05085020206,AR,37.9,8.9,34.2,5.5,,0.022812
22105953500,LA,40.3,13.2,41.3,7.3,,0.712583
42063960200,PA,42.9,12.7,35.6,8.4,,0.720929
48147950800,TX,37.2,11.5,37.8,7.2,,0.426002
05085020104,AR,36.8,8.8,34.7,5.6,,0.010975
17199020400,IL,37.5,11.8,35.5,7.1,,0.375955
18057110908,IN,27.5,8.0,27.8,3.7,,-0.692766
18093950500,IN,42.7,11.7,37.3,6.7,,0.524581
36115094000,NY,32.3,9.0,30.7,5.6,,-0.216802
42051260100,PA,36.0,11.9,38.0,8.6,,0.570710
51085320702,VA,33.9,9.4,31.5,4.8,,-0.214643
53011042300,WA,35.1,10.0,30.1,5.7,,-0.089751
06077005307,CA,33.8,9.1,24.5,4.0,,-0.514251
18003002500,IN,41.0,11.0,32.3,5.4,,0.159429
34017013000,NJ,27.7,10.7,25.5,4.9,,-0.476437
36081085900,NY,20.5,15.5,29.1,5.4,,-0.270166
36103158407,NY,29.0,7.1,26.3,4.2,,-0.685661
40131050301,OK,46.7,13.6,40.5,7.8,,0.947503
46083010106,SD,35.1,7.8,28.0,4.5,,-0.395628
47065011402,TN,41.4,16.2,42.5,6.5,,0.850566
06037137201,CA,25.4,8.5,26.1,4.4,,-0.696803
06065046401,CA,36.8,10.2,27.5,5.1,,-0.167975
08001007900,CO,35.4,8.5,23.0,3.7,,-0.575038
13019970300,GA,35.7,12.5,39.9,7.0,,0.473401
29099700605,MO,40.2,10.6,33.8,6.0,,0.222006
37151031304,NC,39.1,12.3,35.9,7.4,,0.491663
54069001600,WV,34.9,13.4,42.4,9.1,,0.795818
08013012511,CO,13.5,4.5,17.7,3.7,,-1.556687
17031804403,IL,28.4,8.7,24.7,4.4,,-0.639839
20091052502,KS,29.2,8.0,31.1,4.8,,-0.433815
25027709701,MA,32.6,10.3,30.8,6.5,,-0.038463
39103408001,OH,38.4,9.6,31.3,6.1,,0.059094
53033023500,WA,21.9,6.7,25.4,4.0,,-0.955009
55041950100,WI,37.3,11.0,37.0,8.0,,0.466709
01089010612,AL,39.2,8.5,32.3,4.3,,-0.144482
36047076400,NY,29.4,11.4,30.0,4.5,,-0.309498
36081024300,NY,24.7,10.8,25.3,4.5,,-0.605090
36103158410,NY,26.4,16.4,52.6,14.1,,1.539956
54019020500,WV,46.1,17.2,45.7,9.8,,1.483832
30031000200,MT,24.5,5.0,20.7,3.2,,-1.189113
55025012502,WI,28.6,4.9,21.6,2.8,,-1.096623
06065940900,CA,33.3,16.0,45.3,11.4,,1.219154
09003405600,CT,35.2,9.7,30.4,5.4,,-0.127164
19187010300,IA,32.6,10.5,33.2,7.0,,0.092956
29175490400,MO,40.7,10.6,32.6,6.5,,0.257153
48113016618,TX,37.2,11.5,37.3,5.1,,0.184410
18181958600,IN,39.5,14.0,40.2,8.7,,0.853980
36103123702,NY,33.9,11.4,32.4,6.3,,0.079827
48213951000,TX,42.8,18.3,45.2,9.9,,1.446010
21227010600,KY,35.6,10.0,32.9,6.3,,0.067091
29189216900,MO,35.8,7.9,26.8,3.8,,-0.479601
48181002000,TX,46.2,15.1,36.4,6.7,,0.780557
06037141600,CA,23.4,8.0,27.8,4.5,,-0.722280
37183054104,NC,36.9,8.9,27.1,3.3,,-0.440885
49053271300,UT,35.2,9.6,26.8,5.7,,-0.199738
06067008133,CA,33.3,9.1,26.9,4.7,,-0.386009
21059000600,KY,41.3,12.0,38.9,7.5,,0.632004
48439113514,TX,39.4,12.4,32.9,5.5,,0.216329
48439110907,TX,31.5,9.7,32.5,5.3,,-0.184739
06057000401,CA,25.9,11.5,37.0,8.5,,0.224359
18089020400,IN,46.6,15.7,34.3,6.6,,0.754918
22017023600,LA,52.1,28.2,56.5,11.2,,2.692833
24003702209,MD,34.3,6.8,25.4,3.1,,-0.695621
47095960100,TN,41.7,14.7,41.2,7.5,,0.851348
47065010411,TN,32.1,10.3,32.9,5.7,,-0.081202
06001451201,CA,29.1,7.8,24.2,3.8,,-0.746998
13139000600,GA,36.9,12.8,39.8,8.2,,0.650824
42051262800,PA,36.4,9.9,33.3,6.6,,0.128053
32031003202,NV,29.1,10.5,34.8,6.3,,-0.037871
30033000100,MT,34.3,10.9,36.3,7.6,,0.313513
06037135114,CA,22.7,8.1,24.4,4.1,,-0.874388
34007601500,NJ,44.8,18.4,42.1,6.6,,1.064291
37181960600,NC,46.1,16.7,41.1,7.3,,1.058526
39095006300,OH,38.5,8.8,27.7,4.6,,-0.243248
40109106902,OK,37.5,12.5,37.6,6.9,,0.449863
41051010409,OR,25.3,6.4,22.3,4.1,,-0.949683
08031003004,CO,16.4,3.5,14.8,2.4,,-1.749223
35001003501,NM,34.0,13.7,33.5,5.8,,0.181813
36081103201,NY,39.6,14.7,33.0,4.9,,0.282594
39057240700,OH,38.7,11.7,34.5,7.1,,0.376930
42133021801,PA,36.0,10.1,37.7,7.8,,0.379465
45063020903,SC,41.6,12.0,34.6,6.3,,0.391214
19063070200,IA,38.4,10.4,33.7,6.7,,0.233415
21093000400,KY,45.5,12.8,37.6,6.6,,0.660227
48201550601,TX,41.3,13.0,32.7,4.2,,0.155747
13135050549,GA,29.3,8.3,27.2,3.6,,-0.653163
04027011403,AZ,44.0,17.3,31.0,6.6,,0.675223
26081011405,MI,30.8,8.8,30.9,5.7,,-0.253639
36025970500,NY,34.5,11.7,32.9,7.2,,0.224329
45075010500,SC,43.4,18.1,46.6,7.3,,1.209178
06059075810,CA,23.7,10.2,31.1,6.0,,-0.342106
21079970400,KY,43.3,12.4,39.7,7.5,,0.732264
31109003202,NE,37.9,8.3,27.1,4.0,,-0.368673
37063001304,NC,43.6,21.8,49.2,8.7,,1.636418
37133000201,NC,35.6,9.5,29.8,5.1,,-0.175667
48309002900,TX,34.9,9.6,31.5,5.4,,-0.110531
06055200400,CA,27.4,8.7,28.6,5.3,,-0.462518
25027761200,MA,25.3,7.5,25.7,4.8,,-0.720776
32005002100,NV,27.5,8.9,30.0,5.8,,-0.355976
27073180100,MN,35.9,12.0,38.6,8.8,,0.611534
53033020100,WA,23.2,7.9,30.5,5.3,,-0.571714
05133080400,AR,43.0,14.5,43.8,9.1,,1.123093
06085508202,CA,17.0,7.4,22.3,3.5,,-1.196697
48167723300,TX,34.9,10.7,33.3,5.9,,0.052348
48201554101,TX,30.7,9.0,31.7,4.9,,-0.310375
55079015900,WI,44.5,14.8,34.6,6.6,,0.655592
23019031300,ME,36.8,8.8,30.5,5.6,,-0.105417
37081016003,NC,30.1,7.9,28.0,4.5,,-0.532078
39063001300,OH,37.8,10.5,33.5,6.6,,0.205356
55139002601,WI,37.5,8.7,30.9,6.1,,-0.025601
40109108207,OK,33.0,6.4,21.9,3.2,,-0.840008
20177003002,KS,40.4,12.3,36.4,6.0,,0.390561
27123034500,MN,36.2,10.6,28.1,4.5,,-0.212058
34007607505,NJ,26.2,9.0,31.3,4.6,,-0.481607
39035116600,OH,47.8,24.3,51.7,9.7,,2.066826
42029300301,PA,31.5,8.9,30.7,5.9,,-0.212298
55087012100,WI,31.2,7.4,28.7,5.1,,-0.443132
06067009331,CA,27.6,8.0,23.0,3.1,,-0.888017
